scenario_id,seed,partition,method,round,included_clients,excluded_clients,approval_rate,global_accuracy,global_macro_f1,global_demographic_parity_gap,global_equal_opportunity_gap,global_equalized_odds_gap,global_subgroup_accuracy_gap
compas_core,3001,joint_dirichlet_0.3,B0,1,10,0,1.0,0.6464646464646465,0.6276570737768226,0.21006289308176096,0.11449155653450804,0.25557723577235775,0.0019167415393830378
compas_core,3001,joint_dirichlet_0.3,B0,2,10,0,1.0,0.6464646464646465,0.6276570737768226,0.21006289308176096,0.11449155653450804,0.25557723577235775,0.0019167415393830378
compas_core,3001,joint_dirichlet_0.3,B0,3,10,0,1.0,0.6452020202020202,0.6261031579760863,0.2079664570230607,0.11449155653450804,0.2515772357723578,0.004013177598083284
compas_core,3001,joint_dirichlet_0.3,B0,4,10,0,1.0,0.6452020202020202,0.6261031579760863,0.2079664570230607,0.11449155653450804,0.2515772357723578,0.004013177598083284
compas_core,3001,joint_dirichlet_0.3,B0,5,10,0,1.0,0.6452020202020202,0.6261031579760863,0.2079664570230607,0.11449155653450804,0.2515772357723578,0.004013177598083284
compas_core,3001,joint_dirichlet_0.3,B1,1,10,0,1.0,0.6464646464646465,0.6276570737768226,0.21006289308176096,0.11449155653450804,0.25557723577235775,0.0019167415393830378
compas_core,3001,joint_dirichlet_0.3,B1,2,10,0,1.0,0.6464646464646465,0.6276570737768226,0.21006289308176096,0.11449155653450804,0.25557723577235775,0.0019167415393830378
compas_core,3001,joint_dirichlet_0.3,B1,3,10,0,1.0,0.6452020202020202,0.6261031579760863,0.2079664570230607,0.11449155653450804,0.2515772357723578,0.004013177598083284
compas_core,3001,joint_dirichlet_0.3,B1,4,10,0,1.0,0.6452020202020202,0.6261031579760863,0.2079664570230607,0.11449155653450804,0.2515772357723578,0.004013177598083284
compas_core,3001,joint_dirichlet_0.3,B1,5,10,0,1.0,0.6452020202020202,0.6261031579760863,0.2079664570230607,0.11449155653450804,0.2515772357723578,0.004013177598083284
compas_core,3001,joint_dirichlet_0.3,B3,1,4,6,0.4,0.6199494949494949,0.5652185014490163,0.12590595986822406,0.020397393538913344,0.2016585365853658,0.009044624138963786
compas_core,3001,joint_dirichlet_0.3,B3,2,4,6,0.4,0.6199494949494949,0.5661048044948973,0.12482779275232103,0.015189060205580085,0.20565853658536581,0.0037735849056603765
compas_core,3001,joint_dirichlet_0.3,B3,3,4,6,0.4,0.6199494949494949,0.5661048044948973,0.12482779275232103,0.015189060205580085,0.20565853658536581,0.0037735849056603765
compas_core,3001,joint_dirichlet_0.3,B3,4,4,6,0.4,0.6186868686868687,0.5651041856067494,0.12692422881102128,0.019594346549192454,0.20565853658536581,0.005870020964360623
compas_core,3001,joint_dirichlet_0.3,B3,5,4,6,0.4,0.6237373737373737,0.5725803530681579,0.12476789457921533,0.019594346549192454,0.19739837398373983,0.008026355196166457
compas_core,3002,iid,B0,1,10,0,1.0,0.6464646464646465,0.628965332619462,0.2015573525007487,0.10848017621145378,0.24331707317073165,0.0019167415393830378
compas_core,3002,iid,B0,2,10,0,1.0,0.6452020202020202,0.6278537781991662,0.20365378855944893,0.11288546255506604,0.24331707317073165,0.004013177598083284
compas_core,3002,iid,B0,3,10,0,1.0,0.6452020202020202,0.6278537781991662,0.20365378855944893,0.11288546255506604,0.24331707317073165,0.004013177598083284
compas_core,3002,iid,B0,4,10,0,1.0,0.6452020202020202,0.6278537781991662,0.20365378855944893,0.11288546255506604,0.24331707317073165,0.004013177598083284
compas_core,3002,iid,B0,5,10,0,1.0,0.6452020202020202,0.6291041082329649,0.21096136567834678,0.11648770190895741,0.25531707317073166,0.0012578616352201255
compas_core,3002,iid,B1,1,10,0,1.0,0.6464646464646465,0.628965332619462,0.2015573525007487,0.10848017621145378,0.24331707317073165,0.0019167415393830378
compas_core,3002,iid,B1,2,10,0,1.0,0.6452020202020202,0.6278537781991662,0.20365378855944893,0.11288546255506604,0.24331707317073165,0.004013177598083284
compas_core,3002,iid,B1,3,10,0,1.0,0.6452020202020202,0.6278537781991662,0.20365378855944893,0.11288546255506604,0.24331707317073165,0.004013177598083284
compas_core,3002,iid,B1,4,10,0,1.0,0.6452020202020202,0.6278537781991662,0.20365378855944893,0.11288546255506604,0.24331707317073165,0.004013177598083284
compas_core,3002,iid,B1,5,10,0,1.0,0.6452020202020202,0.6291041082329649,0.21096136567834678,0.11648770190895741,0.25531707317073166,0.0012578616352201255
compas_core,3002,iid,B3,1,7,3,0.7,0.6388888888888888,0.613763939569621,0.19137466307277629,0.11329845814977979,0.21983739837398375,0.025037436358191112
compas_core,3002,iid,B3,2,7,3,0.7,0.6426767676767676,0.6185977337351509,0.1923929320155735,0.11329845814977979,0.2197073170731707,0.024019167415393783
compas_core,3002,iid,B3,3,7,3,0.7,0.6426767676767676,0.6185977337351509,0.1923929320155735,0.11329845814977979,0.2197073170731707,0.024019167415393783
compas_core,3002,iid,B3,4,7,3,0.7,0.6439393939393939,0.6202020202020202,0.19448936807427375,0.11329845814977979,0.2237073170731707,0.021922731356693648
compas_core,3002,iid,B3,5,7,3,0.7,0.6464646464646465,0.6238984580108136,0.1976040730757712,0.11770374449339205,0.22357723577235777,0.023000898472596565
compas_core,3002,joint_dirichlet_0.3,B0,1,10,0,1.0,0.6426767676767676,0.6256307384462747,0.20784666067684932,0.11208241556534504,0.2554471544715447,0.0023360287511230426
compas_core,3002,joint_dirichlet_0.3,B0,2,10,0,1.0,0.6439393939393939,0.6271634615384616,0.20467205750224615,0.11208241556534504,0.24731707317073165,0.0008385744234801207
compas_core,3002,joint_dirichlet_0.3,B0,3,10,0,1.0,0.6477272727272727,0.6321460974371353,0.20988319856244386,0.10687408223201178,0.26331707317073166,0.010721772985923916
compas_core,3002,joint_dirichlet_0.3,B0,4,10,0,1.0,0.6477272727272727,0.6321460974371353,0.20988319856244386,0.10687408223201178,0.26331707317073166,0.010721772985923916
compas_core,3002,joint_dirichlet_0.3,B0,5,10,0,1.0,0.6477272727272727,0.6325424923878717,0.21407607067984424,0.11127936857562415,0.26731707317073167,0.010721772985923916
compas_core,3002,joint_dirichlet_0.3,B1,1,10,0,1.0,0.6426767676767676,0.6256307384462747,0.20784666067684932,0.11208241556534504,0.2554471544715447,0.0023360287511230426
compas_core,3002,joint_dirichlet_0.3,B1,2,10,0,1.0,0.6439393939393939,0.6271634615384616,0.20467205750224615,0.11208241556534504,0.24731707317073165,0.0008385744234801207
compas_core,3002,joint_dirichlet_0.3,B1,3,10,0,1.0,0.6477272727272727,0.6321460974371353,0.20988319856244386,0.10687408223201178,0.26331707317073166,0.010721772985923916
compas_core,3002,joint_dirichlet_0.3,B1,4,10,0,1.0,0.6477272727272727,0.6321460974371353,0.20988319856244386,0.10687408223201178,0.26331707317073166,0.010721772985923916
compas_core,3002,joint_dirichlet_0.3,B1,5,10,0,1.0,0.6477272727272727,0.6325424923878717,0.21407607067984424,0.11127936857562415,0.26731707317073167,0.010721772985923916
compas_core,3002,joint_dirichlet_0.3,B3,1,7,3,0.7,0.6439393939393939,0.623154953532163,0.19329140461215932,0.10127569750367105,0.23557723577235778,0.00610961365678353
compas_core,3002,joint_dirichlet_0.3,B3,2,6,4,0.6,0.6439393939393939,0.6181031003987497,0.1777178796046721,0.08606369309838469,0.21983739837398375,0.011380652890086829
compas_core,3002,joint_dirichlet_0.3,B3,3,6,4,0.6,0.6464646464646465,0.6197296129390704,0.17460317460317465,0.08246145374449343,0.21583739837398375,0.012458820005989857
compas_core,3002,joint_dirichlet_0.3,B3,4,5,5,0.5,0.6325757575757576,0.5990557093226958,0.1874812818209045,0.09368116740088106,0.24074796747967475,0.014435459718478594
compas_core,3002,joint_dirichlet_0.3,B3,5,5,5,0.5,0.625,0.5881175636277678,0.17598083258460617,0.08927588105726869,0.2248780487804879,0.02174303683737644
compas_core,3003,iid,B0,1,10,0,1.0,0.6464646464646465,0.628535246939637,0.20263551961665172,0.10407488986784141,0.2514471544715447,0.0033542976939202607
compas_core,3003,iid,B0,2,10,0,1.0,0.6464646464646465,0.628535246939637,0.20263551961665172,0.10407488986784141,0.2514471544715447,0.0033542976939202607
compas_core,3003,iid,B0,3,10,0,1.0,0.6464646464646465,0.628535246939637,0.20263551961665172,0.10407488986784141,0.2514471544715447,0.0033542976939202607
