scenario_id,seed,client_count,partition,policy_profile,attack_type,method,round,aggregation_status,included_clients,excluded_clients,approval_rate,global_accuracy,global_macro_f1,global_demographic_parity_gap,global_equal_opportunity_gap,global_equalized_odds_gap,global_subgroup_accuracy_gap
adversarial,10004,10,joint_dirichlet_0.3,submitted,sign_flip,B0,3,updated,9,1,0.9,0.7812154696132597,0.5721778204605152,0.05098362716024954,0.08849038107309885,0.08849038107309885,0.15949123778098062
adversarial,10004,10,joint_dirichlet_0.3,submitted,sign_flip,B0,4,updated,9,1,0.9,0.7823204419889502,0.5771437673716509,0.053573609146471364,0.08980162719399573,0.08980162719399573,0.1588639643325409
adversarial,10004,10,joint_dirichlet_0.3,submitted,sign_flip,B0,5,updated,9,1,0.9,0.7838674033149171,0.5833813455160011,0.056817827311953895,0.09319837905003342,0.09319837905003342,0.15758245470484056
adversarial,10004,10,joint_dirichlet_0.3,submitted,random_weights,B0,1,updated,9,1,0.9,0.47027624309392263,0.4617960372254236,0.10126800597904129,0.07511567063995062,0.089710269067792,0.0026563860670868467
adversarial,10004,10,joint_dirichlet_0.3,submitted,random_weights,B0,2,updated,9,1,0.9,0.6265193370165746,0.5504871062732009,0.15725489095023795,0.17737413598246676,0.17737413598246676,0.13336969959506884
adversarial,10004,10,joint_dirichlet_0.3,submitted,random_weights,B0,3,updated,9,1,0.9,0.6877348066298342,0.6512268026610257,0.25182967754356594,0.21942767228837423,0.21942767228837423,0.09619878975220142
adversarial,10004,10,joint_dirichlet_0.3,submitted,random_weights,B0,4,updated,9,1,0.9,0.6441988950276243,0.6172351042576917,0.3237452971203803,0.3452386155738575,0.3452386155738575,0.12030837342089751
adversarial,10004,10,joint_dirichlet_0.3,submitted,random_weights,B0,5,updated,9,1,0.9,0.75646408839779,0.6898567602276273,0.2050863297617742,0.24137543474052936,0.24137543474052936,0.10033834884693105
adversarial,10004,10,joint_dirichlet_0.3,submitted,none,B6,1,updated,9,1,0.9,0.7670718232044199,0.5088543893599861,0.028516764579261073,0.06390763832085568,0.06390763832085568,0.17639352751847504
adversarial,10004,10,joint_dirichlet_0.3,submitted,none,B6,2,updated,9,1,0.9,0.7690607734806629,0.51663519111495,0.03211506356519499,0.07433516699655954,0.07433516699655954,0.1734494647118019
adversarial,10004,10,joint_dirichlet_0.3,submitted,none,B6,3,updated,9,1,0.9,0.7710497237569061,0.5236602047817082,0.0350591263718682,0.08371994280469301,0.08371994280469301,0.17050540190512864
adversarial,10004,10,joint_dirichlet_0.3,submitted,none,B6,4,updated,9,1,0.9,0.7719337016574586,0.5273768799465619,0.037021834909650345,0.08893370714254493,0.08893370714254493,0.16919692954660726
adversarial,10004,10,joint_dirichlet_0.3,submitted,none,B6,5,updated,9,1,0.9,0.7732596685082873,0.5319731876934045,0.038984543447432476,0.09519022434796727,0.09519022434796727,0.16723422100882512
adversarial,10004,10,joint_dirichlet_0.3,submitted,label_flip,B6,1,updated,9,1,0.9,0.7743646408839779,0.538775539542346,0.043891314791887834,0.10561775302367112,0.10561775302367112,0.16559863056067325
adversarial,10004,10,joint_dirichlet_0.3,submitted,label_flip,B6,2,updated,9,1,0.9,0.7732596685082873,0.5391910669975186,0.04582706059884894,0.10770325875881188,0.10770325875881188,0.16622590400911297
adversarial,10004,10,joint_dirichlet_0.3,submitted,label_flip,B6,3,updated,9,1,0.9,0.7750276243093923,0.5462634117973384,0.049752477674413216,0.11813078743451576,0.11813078743451576,0.1636089592920701
adversarial,10004,10,joint_dirichlet_0.3,submitted,label_flip,B6,4,updated,9,1,0.9,0.7779005524861878,0.5573652064451305,0.05495940437767789,0.13481483331564192,0.13481483331564192,0.1583481071271634
adversarial,10004,10,joint_dirichlet_0.3,submitted,label_flip,B6,5,updated,9,1,0.9,0.7779005524861878,0.5600960903653389,0.05722226827426936,0.14002859765349385,0.14002859765349385,0.15733979012745125
adversarial,10004,10,joint_dirichlet_0.3,submitted,sign_flip,B6,1,updated,9,1,0.9,0.7743646408839779,0.538775539542346,0.043891314791887834,0.10561775302367112,0.10561775302367112,0.16559863056067325
adversarial,10004,10,joint_dirichlet_0.3,submitted,sign_flip,B6,2,updated,9,1,0.9,0.7739226519337017,0.5342565415068896,0.03996589771632354,0.09831848295067842,0.09831848295067842,0.166252866739934
adversarial,10004,10,joint_dirichlet_0.3,submitted,sign_flip,B6,3,updated,9,1,0.9,0.7743646408839779,0.5357733436668422,0.04062013389558426,0.10040398868581919,0.10040398868581919,0.16559863056067325
adversarial,10004,10,joint_dirichlet_0.3,submitted,sign_flip,B6,4,updated,9,1,0.9,0.7750276243093923,0.5380404478985401,0.04160148816447533,0.10353224728853035,0.10353224728853035,0.16461727629178224
adversarial,10004,10,joint_dirichlet_0.3,submitted,sign_flip,B6,5,updated,9,1,0.9,0.7741436464088398,0.5398084063342854,0.04250195424090331,0.10770325875881188,0.10770325875881188,0.16290079765116738
adversarial,10004,10,joint_dirichlet_0.3,submitted,random_weights,B6,1,updated,9,1,0.9,0.7688397790055249,0.5158489242837492,0.03178794547556464,0.07329241412898915,0.07329241412898915,0.17377658280143216
adversarial,10004,10,joint_dirichlet_0.3,submitted,random_weights,B6,2,updated,9,1,0.9,0.7723756906077348,0.5282928162257352,0.037021834909650345,0.08997646001011533,0.08997646001011533,0.1685426933673465
adversarial,10004,10,joint_dirichlet_0.3,submitted,random_weights,B6,3,updated,9,1,0.9,0.7734806629834254,0.5393452422985676,0.044491625509506486,0.10770325875881188,0.10770325875881188,0.16489046891977055
adversarial,10004,10,joint_dirichlet_0.3,submitted,random_weights,B6,4,updated,9,1,0.9,0.7754696132596685,0.54943353326277,0.051361105391743975,0.12334455177236768,0.12334455177236768,0.1619464061130973
adversarial,10004,10,joint_dirichlet_0.3,submitted,random_weights,B6,5,updated,9,1,0.9,0.7756906077348066,0.5501595542178268,0.05067990648166223,0.12438730463993806,0.12438730463993806,0.16061097102375488
adversarial,10005,10,joint_dirichlet_0.3,submitted,none,B0,1,updated,9,1,0.9,0.7646408839779005,0.4909285912503469,0.019438346262074177,0.03888156949916642,0.03888156949916642,0.18301677750354528
adversarial,10005,10,joint_dirichlet_0.3,submitted,none,B0,2,updated,9,1,0.9,0.7657458563535912,0.4964909201456539,0.021374092069035285,0.04618083957215913,0.04618083957215913,0.18037287005568137
adversarial,10005,10,joint_dirichlet_0.3,submitted,none,B0,3,updated,9,1,0.9,0.7677348066298343,0.5038638586424985,0.024318154875708497,0.0555656153802926,0.0555656153802926,0.1774288072490081
adversarial,10005,10,joint_dirichlet_0.3,submitted,none,B0,4,updated,9,1,0.9,0.7697237569060773,0.51180376603938,0.026908136861930318,0.06599314405599645,0.06599314405599645,0.17347642744262293
adversarial,10005,10,joint_dirichlet_0.3,submitted,none,B0,5,updated,9,1,0.9,0.7708287292817679,0.5190486923193847,0.02979827420696147,0.0764206727317003,0.0764206727317003,0.16982420299504686
adversarial,10005,10,joint_dirichlet_0.3,submitted,label_flip,B0,1,updated,9,1,0.9,0.7756906077348066,0.5432538810802812,0.043837389330245766,0.11187427022909342,0.11187427022909342,0.16161928802346703
adversarial,10005,10,joint_dirichlet_0.3,submitted,label_flip,B0,2,updated,9,1,0.9,0.7779005524861878,0.5534697758651721,0.049371434123140795,0.12048478642298302,0.12048478642298302,0.15935642412687545
adversarial,10005,10,joint_dirichlet_0.3,submitted,label_flip,B0,3,updated,9,1,0.9,0.7787845303867403,0.559126936966742,0.052942770378253685,0.1228387854114503,0.1228387854114503,0.1590562687680661
adversarial,10005,10,joint_dirichlet_0.3,submitted,label_flip,B0,4,updated,9,1,0.9,0.7794475138121547,0.5666234564868243,0.057441535440615595,0.12233301905053293,0.12233301905053293,0.15908323149888726
adversarial,10005,10,joint_dirichlet_0.3,submitted,label_flip,B0,5,updated,9,1,0.9,0.7823204419889502,0.5786543009851575,0.06259453668223819,0.12105299307537166,0.12105299307537166,0.15785564733282886
adversarial,10005,10,joint_dirichlet_0.3,submitted,sign_flip,B0,1,updated,9,1,0.9,0.7756906077348066,0.5432538810802812,0.043837389330245766,0.11187427022909342,0.11187427022909342,0.16161928802346703
adversarial,10005,10,joint_dirichlet_0.3,submitted,sign_flip,B0,2,updated,9,1,0.9,0.776353591160221,0.5483657810126832,0.0470816074957283,0.11318551634999033,0.11318551634999033,0.16164625075428796
adversarial,10005,10,joint_dirichlet_0.3,submitted,sign_flip,B0,3,updated,9,1,0.9,0.778121546961326,0.5558705137359393,0.050652943750841194,0.11762502107359837,0.11762502107359837,0.16003762303695723
adversarial,10005,10,joint_dirichlet_0.3,submitted,sign_flip,B0,4,updated,9,1,0.9,0.778121546961326,0.5569788867981639,0.05196141610936262,0.11971052680873914,0.11971052680873914,0.16003762303695723
adversarial,10005,10,joint_dirichlet_0.3,submitted,sign_flip,B0,5,updated,9,1,0.9,0.7787845303867403,0.559126936966742,0.052942770378253685,0.1228387854114503,0.1228387854114503,0.1590562687680661
adversarial,10005,10,joint_dirichlet_0.3,submitted,random_weights,B0,1,updated,9,1,0.9,0.2656353591160221,0.2567046154970173,0.04172872551405227,0.028703801989347744,0.028703801989347744,0.13506679180939088
adversarial,10005,10,joint_dirichlet_0.3,submitted,random_weights,B0,2,updated,9,1,0.9,0.4377900552486188,0.4315791469598699,0.15351888148787918,0.20971196293544303,0.20971196293544303,0.025534820249946744
adversarial,10005,10,joint_dirichlet_0.3,submitted,random_weights,B0,3,updated,9,1,0.9,0.6696132596685083,0.5122911743978775,0.030193133372373587,0.05703296222986767,0.05703296222986767,0.13209732609929958
adversarial,10005,10,joint_dirichlet_0.3,submitted,random_weights,B0,4,updated,9,1,0.9,0.5692817679558011,0.45417282246104157,0.03674440846442567,0.02158560876162169,0.02158560876162169,0.0809621728484855
adversarial,10005,10,joint_dirichlet_0.3,submitted,random_weights,B0,5,updated,9,1,0.9,0.6457458563535912,0.4793684241201051,0.024363835535363948,0.021142282692175607,0.021142282692175607,0.11701022979377307
adversarial,10005,10,joint_dirichlet_0.3,submitted,none,B6,1,updated,9,1,0.9,0.7907182320441989,0.7257807586072689,0.13948110335951172,0.06355172865946945,0.06355172865946945,0.07685960394645253
adversarial,10005,10,joint_dirichlet_0.3,submitted,none,B6,2,updated,9,1,0.9,0.7913812154696133,0.7274921365953639,0.1400544513463093,0.056789445093129665,0.056789445093129665,0.07688656667727345
adversarial,10005,10,joint_dirichlet_0.3,submitted,none,B6,3,updated,9,1,0.9,0.7918232044198895,0.7283729408202155,0.14136292370483075,0.05991770369584082,0.05991770369584082,0.0762323304980127
adversarial,10005,10,joint_dirichlet_0.3,submitted,none,B6,4,updated,9,1,0.9,0.790939226519337,0.7282764628694117,0.1409009919610952,0.05106991439436037,0.05106991439436037,0.07653248585682215
adversarial,10005,10,joint_dirichlet_0.3,submitted,none,B6,5,updated,9,1,0.9,0.7904972375690608,0.7285979795648457,0.1418014580375232,0.056283678732212294,0.056283678732212294,0.07416177103694654
adversarial,10005,10,joint_dirichlet_0.3,submitted,label_flip,B6,1,updated,9,1,0.9,0.7717127071823204,0.7144744021864584,0.11941347815662273,0.0401678395034748,0.0401678395034748,0.047517690671073365
adversarial,10005,10,joint_dirichlet_0.3,submitted,label_flip,B6,2,updated,9,1,0.9,0.7721546961325967,0.7150272107011023,0.11941347815662273,0.041210592371045185,0.041210592371045185,0.04686345449181273
adversarial,10005,10,joint_dirichlet_0.3,submitted,label_flip,B6,3,updated,9,1,0.9,0.7725966850828729,0.7155800192157462,0.1184051611569106,0.03522256841894933,0.03522256841894933,0.047217535312264136
adversarial,10005,10,joint_dirichlet_0.3,submitted,label_flip,B6,4,updated,9,1,0.9,0.7737016574585636,0.7167515629523564,0.11742380688801954,0.029234544466853585,0.029234544466853585,0.04759857886353647
adversarial,10005,10,joint_dirichlet_0.3,submitted,label_flip,B6,5,updated,9,1,0.9,0.7734806629834254,0.7165452503021938,0.11775092497764991,0.029234544466853585,0.029234544466853585,0.04792569695316684
adversarial,10005,10,joint_dirichlet_0.3,submitted,sign_flip,B6,1,updated,9,1,0.9,0.7717127071823204,0.7144744021864584,0.11941347815662273,0.0401678395034748,0.0401678395034748,0.047517690671073365
adversarial,10005,10,joint_dirichlet_0.3,submitted,sign_flip,B6,2,updated,9,1,0.9,0.7756906077348066,0.7161815698880039,0.11848248402959571,0.025569299357489417,0.028290183762728544,0.05574600305369637
adversarial,10005,10,joint_dirichlet_0.3,submitted,sign_flip,B6,3,updated,9,1,0.9,0.7767955801104972,0.7161924877218049,0.12335872732345202,0.039362359743495334,0.039362359743495334,0.059151997604105166
adversarial,10005,10,joint_dirichlet_0.3,submitted,sign_flip,B6,4,updated,9,1,0.9,0.778121546961326,0.7163984153119262,0.11883299953026913,0.03206308967050264,0.03206308967050264,0.059205923065747124
adversarial,10005,10,joint_dirichlet_0.3,submitted,sign_flip,B6,5,updated,9,1,0.9,0.778121546961326,0.7160988351747238,0.12256611217030822,0.037008360755028,0.037008360755028,0.06223087406488348
adversarial,10005,10,joint_dirichlet_0.3,submitted,random_weights,B6,1,updated,9,1,0.9,0.7900552486187845,0.7016674559741322,0.06721140296224595,0.017845435302491996,0.017845435302491996,0.07481600721620729
adversarial,10005,10,joint_dirichlet_0.3,submitted,random_weights,B6,2,updated,9,1,0.9,0.7878453038674034,0.7273833622517833,0.15363163472585808,0.07973000817967812,0.07973000817967812,0.07607055411308661
adversarial,10005,10,joint_dirichlet_0.3,submitted,random_weights,B6,3,updated,9,1,0.9,0.8064088397790056,0.7147534613281137,0.108460815798645,0.04489456956785076,0.04489456956785076,0.10304175256859005
adversarial,10005,10,joint_dirichlet_0.3,submitted,random_weights,B6,4,updated,9,1,0.9,0.8030939226519337,0.7149756220569432,0.10936484719485097,0.041529037857548745,0.041529037857548745,0.09887367091563648
adversarial,10005,10,joint_dirichlet_0.3,submitted,random_weights,B6,5,updated,9,1,0.9,0.7984530386740332,0.7168689775997998,0.12068273199758628,0.05484755202837288,0.05484755202837288,0.09465166380104095
